humedad,hora,sonido,tipo_sensor_enc,es_noche,peso,alerta_temperatura
61.79,6,53.81,1,1,15.91,0
60.34,7,69.44,1,0,15.91,0
60.68,7,67.57,1,0,15.91,0
58.74,7,62.47,1,0,15.91,0
54.67,7,65.65,1,0,15.91,0
53.66,8,60.09,1,0,15.91,0
52.82,8,66.34,1,0,15.91,0
56.98,8,67.29,1,0,15.91,0
51.95,8,64.81,1,0,15.91,0
53.53,9,63.98,1,0,15.91,0
49.23,9,67.61,1,0,15.91,0
49.23,9,69.18,1,0,15.91,0
50.99,9,67.88,1,0,15.91,0
50.6,10,66.57,1,0,15.91,0
54.09,10,61.02,1,0,15.91,0
49.26,10,60.36,1,0,15.91,0
48.32,10,69.5,1,0,15.91,0
50.81,11,65.17,1,0,15.91,0
49.93,11,68.94,1,0,15.91,0
48.37,11,67.8,1,0,15.91,0
48.36,11,65.91,1,0,15.91,0
52.06,12,62.07,1,0,15.91,0
53.26,12,65.07,1,0,15.91,0
50.69,12,63.32,1,0,15.91,0
50.03,12,61.52,1,0,15.91,0
49.04,13,64.25,1,0,15.91,0
52.87,13,60.0,1,0,15.91,0
48.47,13,69.73,1,0,15.91,0
50.69,13,62.3,1,0,15.91,0
53.16,14,62.24,1,0,15.91,0
52.96,14,64.23,1,0,15.91,0
53.98,14,68.17,1,0,15.91,0
52.22,15,65.91,1,0,15.91,0
52.22,15,65.91,1,0,15.91,0
54.34,15,69.52,1,0,15.91,0
56.59,15,62.97,1,0,15.91,0
56.59,16,62.97,1,0,15.91,0
59.36,16,68.28,1,0,15.91,0
56.77,16,69.21,1,0,15.91,0
59.49,16,62.74,1,0,15.91,0
59.25,17,63.36,1,0,15.91,0
59.91,17,67.27,1,0,15.91,0
59.91,17,63.81,1,0,15.91,0
61.92,17,63.84,1,0,15.91,0
58.99,18,67.04,1,0,15.91,0
62.08,18,67.05,1,0,15.91,0
66.25,18,60.52,1,0,15.91,0
66.05,18,61.79,1,0,15.91,0
66.05,19,61.79,1,0,15.91,0
66.49,19,62.9,1,0,15.91,0
68.2,19,62.5,1,0,15.91,0
69.43,19,69.06,1,0,15.91,0
65.96,20,49.49,1,1,15.91,0
69.22,20,50.21,1,1,15.91,0
68.92,20,44.68,1,1,15.91,0
70.99,20,50.85,1,1,15.91,0
71.96,21,53.44,1,1,15.91,0
72.04,21,45.99,1,1,15.91,0
72.04,21,46.78,1,1,15.91,0
75.48,21,44.68,1,1,15.91,0
76.6,22,45.13,1,1,15.91,0
74.04,22,48.23,1,1,15.91,0
73.16,22,46.05,1,1,15.91,0
73.16,22,46.05,1,1,15.91,0
72.16,23,44.76,1,1,15.91,0
73.3,23,49.99,1,1,15.91,0
73.3,23,44.15,1,1,15.91,0
76.56,23,51.07,1,1,15.91,0
74.4,0,49.98,1,1,15.91,0
71.72,0,45.55,1,1,15.91,0
76.12,0,46.03,1,1,15.91,0
75.07,0,48.08,1,1,15.91,0
73.1,1,48.5,1,1,15.91,0
76.32,1,45.89,1,1,15.91,0
70.67,1,44.08,1,1,15.91,0
76.12,1,53.15,1,1,15.91,0
73.68,2,51.23,1,1,15.91,0
73.19,2,50.38,1,1,15.91,0
69.73,2,45.99,1,1,15.91,0
68.75,2,46.48,1,1,15.91,0
70.71,3,44.63,1,1,15.91,0
70.57,3,50.73,1,1,15.91,0
70.46,3,52.05,1,1,15.91,0
68.38,3,46.0,1,1,15.91,0
69.19,4,49.21,1,1,15.91,0
70.44,4,49.84,1,1,15.91,0
67.23,4,52.95,1,1,15.91,0
65.39,4,50.3,1,1,15.91,0
64.7,5,48.43,1,1,15.91,0
61.43,5,52.25,1,1,15.91,0
61.81,5,47.01,1,1,15.91,0
64.46,5,53.27,1,1,15.91,0
61.19,6,50.55,1,1,15.91,0
60.86,6,44.7,1,1,15.91,0
62.18,6,52.14,1,1,15.91,0
60.01,6,47.1,1,1,15.91,0
59.27,7,63.57,1,0,15.91,0
58.84,7,63.08,1,0,15.91,0
55.41,7,63.54,1,0,15.91,0
57.44,7,61.03,1,0,15.91,0
55.95,8,61.94,1,0,15.91,0
56.58,8,68.59,1,0,15.91,0
55.99,8,62.3,1,0,15.91,0
51.97,9,67.19,1,0,15.91,0
51.18,9,60.84,1,0,15.91,0
55.32,9,62.42,1,0,15.91,0
51.67,9,65.19,1,0,15.91,0
50.02,10,63.91,1,0,15.91,0
54.21,10,66.16,1,0,15.91,0
50.65,10,65.41,1,0,15.91,0
50.65,10,65.41,1,0,15.91,0
49.83,11,65.33,1,0,15.91,0
47.83,11,63.37,1,0,15.91,0
47.88,11,63.92,1,0,15.91,0
50.72,11,64.19,1,0,15.91,0
46.8,12,64.74,1,0,15.91,0
50.4,12,62.53,1,0,15.91,0
49.44,12,68.36,1,0,15.91,0
48.99,12,63.34,1,0,15.91,0
48.79,13,68.55,1,0,15.91,0
48.45,13,63.88,1,0,15.91,0
48.12,13,60.67,1,0,15.91,0
51.63,13,69.68,1,0,15.91,0
48.93,14,63.75,1,0,15.91,0
54.61,14,65.59,1,0,15.91,0
52.45,14,63.73,1,0,15.91,0
53.13,14,67.23,1,0,15.91,0
50.44,15,62.18,1,0,15.91,0
51.66,15,68.04,1,0,15.91,0
52.42,15,67.67,1,0,15.91,0
55.85,15,68.03,1,0,15.91,0
58.0,16,66.2,1,0,15.91,0
58.0,16,68.9,1,0,15.91,0
57.7,16,65.97,1,0,15.91,0
57.63,16,66.32,1,0,15.91,0
59.18,17,62.15,1,0,15.91,0
59.61,17,61.88,1,0,15.91,0
60.43,17,68.22,1,0,15.91,0
60.41,18,66.92,1,0,15.91,0
62.65,18,63.25,1,0,15.91,0
65.91,18,62.19,1,0,15.91,0
66.34,18,68.15,1,0,15.91,0
63.34,19,60.88,1,0,15.91,0
66.49,19,60.31,1,0,15.91,0
70.45,19,62.43,1,0,15.91,0
70.13,19,63.23,1,0,15.91,0
66.71,20,53.01,1,1,15.91,0
70.19,20,46.49,1,1,15.91,0
69.28,20,53.99,1,1,15.91,0
71.53,20,52.58,1,1,15.91,0
69.75,21,48.11,1,1,15.91,0
72.56,21,51.84,1,1,15.91,0
73.7,21,46.32,1,1,15.91,0
72.74,21,51.62,1,1,15.91,0
72.74,22,51.62,1,1,15.91,0
73.09,22,49.81,1,1,15.91,0
73.02,22,51.07,1,1,15.91,0
75.59,22,53.28,1,1,15.91,0
75.16,23,46.12,1,1,15.91,0
74.13,23,52.04,1,1,15.91,0
72.39,23,48.55,1,1,15.91,0
73.83,23,53.42,1,1,15.91,0
75.95,0,50.97,1,1,15.91,0
73.89,0,50.36,1,1,15.91,0
73.89,0,50.36,1,1,15.91,0
72.14,0,44.19,1,1,15.91,0
75.26,1,52.38,1,1,15.91,0
73.18,1,48.88,1,1,15.91,0
75.4,1,46.77,1,1,15.91,0
73.93,1,47.55,1,1,15.91,0
74.27,2,44.85,1,1,15.91,0
73.69,2,50.59,1,1,15.91,0
73.28,2,45.97,1,1,15.91,0
73.99,2,53.97,1,1,15.91,0
70.77,3,53.73,1,1,15.91,0
67.52,3,47.35,1,1,15.91,0
70.28,3,52.53,1,1,15.91,0
70.02,3,44.71,1,1,15.91,0
69.32,4,46.69,1,1,15.91,0
67.17,4,53.73,1,1,15.91,0
65.57,4,46.78,1,1,15.91,0
65.95,4,46.33,1,1,15.91,0
65.64,5,50.74,1,1,15.91,0
67.24,5,45.47,1,1,15.91,0
61.27,5,44.83,1,1,15.91,0
64.1,5,52.04,1,1,15.91,0
62.19,6,45.44,1,1,15.91,0
62.16,6,44.82,1,1,15.91,0
62.93,6,44.57,1,1,15.91,0
61.19,6,49.74,1,1,15.91,0
60.14,7,63.14,1,0,15.91,0
59.83,7,68.9,1,0,15.91,0
58.4,7,67.42,1,0,15.91,0
58.57,7,63.61,1,0,15.91,0
55.51,8,64.54,1,0,15.91,0
54.96,8,69.51,1,0,15.91,0
54.93,8,64.9,1,0,15.91,0
55.14,8,63.72,1,0,15.91,0
54.87,9,61.85,1,0,15.91,0
52.16,9,68.26,1,0,15.91,0
53.52,9,65.71,1,0,15.91,0
53.77,9,63.67,1,0,15.91,0
53.06,10,67.96,1,0,15.91,0
49.21,10,62.18,1,0,15.91,0
50.29,10,60.01,1,0,15.91,0
50.26,10,67.5,1,0,15.91,0
49.61,11,60.94,1,0,15.91,0
46.53,11,62.91,1,0,15.91,0
52.71,11,64.68,1,0,15.91,0
47.35,11,64.87,1,0,15.91,0
52.01,12,67.69,1,0,15.91,0
47.24,12,60.3,1,0,15.91,0
47.24,12,66.15,1,0,15.91,0
50.02,12,60.5,1,0,15.91,0
49.78,13,68.39,1,0,15.91,0
51.58,13,62.37,1,0,15.91,0
48.16,13,66.08,1,0,15.91,0
51.43,13,68.01,1,0,15.91,0
48.9,14,67.73,1,0,15.91,0
51.75,14,69.29,1,0,15.91,0
51.25,14,68.27,1,0,15.91,0
50.81,14,63.45,1,0,15.91,0
53.0,15,69.33,1,0,15.91,0
54.67,15,63.18,1,0,15.91,0
55.36,15,67.39,1,0,15.91,0
55.36,15,60.1,1,0,15.91,0
56.12,16,69.9,1,0,15.91,0
55.18,16,64.43,1,0,15.91,0
59.7,16,69.35,1,0,15.91,0
60.85,16,60.62,1,0,15.91,0
60.59,17,61.5,1,0,15.91,0
60.1,17,62.47,1,0,15.91,0
61.55,17,67.54,1,0,15.91,0
62.01,17,67.57,1,0,15.91,0
62.38,18,66.64,1,0,15.91,0
65.53,18,62.72,1,0,15.91,0
64.98,18,64.3,1,0,15.91,0
67.93,19,65.31,1,0,15.91,0
65.47,19,65.96,1,0,15.91,0
66.28,19,65.47,1,0,15.91,0
69.6,19,66.59,1,0,15.91,0
68.12,20,50.57,1,1,15.91,0
68.82,20,44.11,1,1,15.91,0
67.23,20,49.77,1,1,15.91,0
74.22,20,46.15,1,1,15.91,0
72.23,21,44.32,1,1,15.91,0
69.79,21,45.73,1,1,15.91,0
75.18,21,52.19,1,1,15.91,0
75.91,21,48.31,1,1,15.91,0
72.37,22,50.92,1,1,15.91,0
75.07,22,46.53,1,1,15.91,0
76.06,22,52.21,1,1,15.91,0
74.08,22,52.06,1,1,15.91,0
73.34,23,48.67,1,1,15.91,0
72.38,23,47.81,1,1,15.91,0
73.38,23,48.59,1,1,15.91,0
71.82,23,53.34,1,1,15.91,0
72.57,0,48.76,1,1,15.91,0
76.74,0,53.71,1,1,15.91,0
72.12,0,48.18,1,1,15.91,0
76.63,0,50.62,1,1,15.91,0
75.24,1,48.03,1,1,15.91,0
75.24,1,48.03,1,1,15.91,0
74.45,1,48.13,1,1,15.91,0
71.1,1,47.95,1,1,15.91,0
75.93,2,44.42,1,1,15.91,0
75.73,2,49.57,1,1,15.91,0
73.55,2,53.58,1,1,15.91,0
72.92,2,53.16,1,1,15.91,0
70.45,3,51.52,1,1,15.91,0
69.84,3,51.31,1,1,15.91,0
72.76,3,49.4,1,1,15.91,0
69.0,3,53.15,1,1,15.91,0
67.63,4,49.14,1,1,15.91,0
66.89,4,44.39,1,1,15.91,0
71.04,4,53.66,1,1,15.91,0
65.01,4,50.71,1,1,15.91,0
63.88,5,51.83,1,1,15.91,0
61.07,5,50.04,1,1,15.91,0
61.6,5,53.39,1,1,15.91,0
61.48,5,47.07,1,1,15.91,0
60.94,6,45.71,1,1,15.91,0
62.82,6,44.84,1,1,15.91,0
59.5,6,50.62,1,1,15.91,0
59.58,6,44.24,1,1,15.91,0
55.95,7,62.31,1,0,15.91,0
56.72,7,60.51,1,0,15.91,0
56.82,7,60.29,1,0,15.91,0
59.68,7,63.06,1,0,15.91,0
55.34,8,69.74,1,0,15.91,0
55.34,8,62.71,1,0,15.91,0
55.34,8,60.51,1,0,15.91,0
54.66,8,62.24,1,0,15.91,0
54.72,9,60.95,1,0,15.91,0
55.25,9,60.84,1,0,15.91,0
49.43,9,64.93,1,0,15.91,0
51.86,9,65.3,1,0,15.91,0
52.8,10,67.6,1,0,15.91,0
50.94,10,63.61,1,0,15.91,0
48.03,10,60.35,1,0,15.91,0
48.38,10,66.42,1,0,15.91,0
51.09,11,62.97,1,0,15.91,0
49.01,11,66.72,1,0,15.91,0
51.03,11,63.97,1,0,15.91,0
48.44,11,66.71,1,0,15.91,0
53.47,12,61.56,1,0,15.91,0
49.92,12,66.59,1,0,15.91,0
47.79,12,64.68,1,0,15.91,0
49.94,12,63.3,1,0,15.91,0
47.73,13,69.34,1,0,15.91,0
49.81,13,67.8,1,0,15.91,0
47.54,13,68.9,1,0,15.91,0
50.24,13,67.65,1,0,15.91,0
48.44,14,61.26,1,0,15.91,0
48.44,14,63.24,1,0,15.91,0
52.66,14,66.83,1,0,15.91,0
52.01,14,67.69,1,0,15.91,0
51.6,15,66.25,1,0,15.91,0
52.69,15,61.31,1,0,15.91,0
51.45,15,67.34,1,0,15.91,0
57.61,15,63.32,1,0,15.91,0
55.41,16,62.59,1,0,15.91,0
56.07,16,65.48,1,0,15.91,0
58.99,16,69.65,1,0,15.91,0
58.99,16,69.65,1,0,15.91,0
58.33,17,66.01,1,0,15.91,0
58.28,17,61.43,1,0,15.91,0
61.48,17,66.98,1,0,15.91,0
61.61,17,66.8,1,0,15.91,0
60.5,18,62.72,1,0,15.91,0
63.43,18,65.93,1,0,15.91,0
62.51,18,66.65,1,0,15.91,0
63.49,18,60.94,1,0,15.91,0
65.2,19,61.03,1,0,15.91,0
67.18,19,61.18,1,0,15.91,0
65.89,19,62.54,1,0,15.91,0
69.61,19,69.58,1,0,15.91,0
66.59,20,49.49,1,1,15.91,0
68.54,20,46.4,1,1,15.91,0
68.59,20,45.77,1,1,15.91,0
71.02,20,52.74,1,1,15.91,0
72.64,21,47.27,1,1,15.91,0
73.02,21,50.82,1,1,15.91,0
74.11,21,45.28,1,1,15.91,0
73.32,21,51.53,1,1,15.91,0
74.46,22,50.19,1,1,15.91,0
73.99,22,48.43,1,1,15.91,0
71.52,22,45.26,1,1,15.91,0
75.36,22,49.86,1,1,15.91,0
73.54,23,45.05,1,1,15.91,0
73.29,23,50.38,1,1,15.91,0
76.2,23,50.89,1,1,15.91,0
76.09,23,52.98,1,1,15.91,0
75.92,0,47.65,1,1,15.91,0
73.52,0,51.02,1,1,15.91,0
77.36,0,51.02,1,1,15.91,0
73.54,1,51.56,1,1,15.91,0
73.54,1,51.56,1,1,15.91,0
76.14,1,47.78,1,1,15.91,0
74.2,1,45.62,1,1,15.91,0
71.64,2,47.55,1,1,15.91,0
75.91,2,48.15,1,1,15.91,0
71.65,2,50.48,1,1,15.91,0
73.17,2,50.49,1,1,15.91,0
73.17,3,50.02,1,1,15.91,0
70.18,3,45.27,1,1,15.91,0
72.21,3,46.09,1,1,15.91,0
69.73,3,52.72,1,1,15.91,0
70.67,4,49.4,1,1,15.91,0
69.82,4,47.96,1,1,15.91,0
66.51,4,48.33,1,1,15.91,0
66.51,4,48.33,1,1,15.91,0
66.51,5,48.77,1,1,15.91,0
65.33,5,46.77,1,1,15.91,0
66.99,5,53.71,1,1,15.91,0
60.28,5,48.05,1,1,15.91,0
64.35,6,50.72,1,1,15.91,0
62.94,6,44.22,1,1,15.91,0
63.52,6,46.8,1,1,15.91,0
60.83,6,47.81,1,1,15.91,0
60.87,7,63.83,1,0,15.91,0
56.25,7,68.2,1,0,15.91,0
56.59,7,68.0,1,0,15.91,0
56.54,7,67.84,1,0,15.91,0
58.64,8,65.41,1,0,15.91,0
56.84,8,65.72,1,0,15.91,0
56.51,8,67.64,1,0,15.91,0
55.71,8,60.8,1,0,15.91,0
52.88,9,62.02,1,0,15.91,0
53.72,9,65.12,1,0,15.91,0
54.43,9,61.45,1,0,15.91,0
51.04,9,65.74,1,0,15.91,0
50.68,10,69.6,1,0,15.91,0
49.99,10,61.85,1,0,15.91,0
48.07,10,69.46,1,0,15.91,0
48.95,10,61.7,1,0,15.91,0
51.4,11,62.46,1,0,15.91,0
49.55,11,69.49,1,0,15.91,0
50.52,11,60.77,1,0,15.91,0
50.52,11,64.11,1,0,15.91,0
47.67,12,63.35,1,0,15.91,0
53.27,12,65.99,1,0,15.91,0
49.91,12,62.37,1,0,15.91,0
52.46,12,66.78,1,0,15.91,0
52.42,13,60.73,1,0,15.91,0
52.31,13,69.93,1,0,15.91,0
51.33,13,62.25,1,0,15.91,0
53.76,13,61.81,1,0,15.91,0
53.11,14,64.2,1,0,15.91,0
52.49,14,68.66,1,0,15.91,0
50.05,14,64.16,1,0,15.91,0
53.3,14,69.97,1,0,15.91,0
52.47,15,61.33,1,0,15.91,0
54.7,15,69.07,1,0,15.91,0
54.86,15,66.69,1,0,15.91,0
54.92,15,65.94,1,0,15.91,0
56.93,16,65.53,1,0,15.91,0
58.88,16,60.25,1,0,15.91,0
57.09,16,62.61,1,0,15.91,0
59.63,16,67.35,1,0,15.91,0
57.34,17,62.61,1,0,15.91,0
59.73,17,62.88,1,0,15.91,0
59.69,17,67.35,1,0,15.91,0
63.55,17,61.74,1,0,15.91,0
64.2,18,65.51,1,0,15.91,0
65.14,18,61.96,1,0,15.91,0
63.4,18,68.91,1,0,15.91,0
63.61,18,67.5,1,0,15.91,0
63.86,19,62.69,1,0,15.91,0
66.22,19,65.55,1,0,15.91,0
68.02,19,60.82,1,0,15.91,0
69.01,19,62.14,1,0,15.91,0
70.55,20,44.14,1,1,15.91,0
70.41,20,53.33,1,1,15.91,0
73.01,20,48.59,1,1,15.91,0
71.13,20,53.32,1,1,15.91,0
69.62,21,52.8,1,1,15.91,0
74.63,21,46.56,1,1,15.91,0
74.63,21,46.56,1,1,15.91,0
74.92,21,51.6,1,1,15.91,0
72.13,22,53.77,1,1,15.91,0
71.46,22,51.82,1,1,15.91,0
75.82,22,47.94,1,1,15.91,0
75.82,22,47.94,1,1,15.91,0
73.61,23,48.27,1,1,15.91,0
72.71,23,48.05,1,1,15.91,0
77.17,23,53.09,1,1,15.91,0
76.23,23,52.46,1,1,15.91,0
73.07,0,47.39,1,1,15.91,0
73.06,0,46.49,1,1,15.91,0
75.89,0,47.02,1,1,15.91,0
75.05,0,45.47,1,1,15.91,0
74.2,1,47.32,1,1,15.91,0
73.97,1,45.2,1,1,15.91,0
74.97,1,45.37,1,1,15.91,0
75.0,1,51.52,1,1,15.91,0
71.09,2,52.59,1,1,15.91,0
73.49,2,50.78,1,1,15.91,0
73.49,2,50.78,1,1,15.91,0
73.69,2,47.83,1,1,15.91,0
70.58,3,45.89,1,1,15.91,0
71.2,3,48.61,1,1,15.91,0
70.16,3,45.05,1,1,15.91,0
69.9,3,47.63,1,1,15.91,0
66.11,4,48.08,1,1,15.91,0
71.58,4,50.79,1,1,15.91,0
66.63,4,53.42,1,1,15.91,0
65.12,4,45.39,1,1,15.91,0
67.91,5,47.69,1,1,15.91,0
65.42,5,48.41,1,1,15.91,0
64.06,5,45.38,1,1,15.91,0
64.06,5,50.63,1,1,15.91,0
64.06,6,50.63,1,1,15.91,0
61.4,6,48.19,1,1,15.91,0
62.72,6,49.13,1,1,15.91,0
62.14,6,48.35,1,1,15.91,0
57.37,7,62.04,1,0,15.91,0
56.66,7,69.15,1,0,15.91,0
55.21,7,61.2,1,0,15.91,0
55.21,7,61.2,1,0,15.91,0
55.31,8,63.75,1,0,15.91,0
52.82,8,60.36,1,0,15.91,0
53.28,8,61.9,1,0,15.91,0
55.92,8,63.41,1,0,15.91,0
53.03,9,68.61,1,0,15.91,0
55.73,9,64.61,1,0,15.91,0
54.88,9,67.55,1,0,15.91,0
54.28,9,68.58,1,0,15.91,0
50.13,10,60.07,1,0,15.91,0
53.46,10,63.37,1,0,15.91,0
51.23,10,62.41,1,0,15.91,0
50.14,10,65.56,1,0,15.91,0
49.85,11,68.76,1,0,15.91,0
49.22,11,61.07,1,0,15.91,0
50.16,11,62.98,1,0,15.91,0
52.21,11,61.22,1,0,15.91,0
48.73,12,69.09,1,0,15.91,0
49.12,12,60.78,1,0,15.91,0
52.43,12,61.69,1,0,15.91,0
51.5,12,67.69,1,0,15.91,0
50.64,13,68.88,1,0,15.91,0
50.04,13,63.77,1,0,15.91,0
48.93,13,66.91,1,0,15.91,0
51.67,13,67.96,1,0,15.91,0
49.34,14,65.47,1,0,15.91,0
51.85,14,60.4,1,0,15.91,0
53.36,14,63.52,1,0,15.91,0
53.31,14,69.48,1,0,15.91,0
50.78,15,69.81,1,0,15.91,0
52.5,15,66.28,1,0,15.91,0
57.95,15,69.18,1,0,15.91,0
56.58,15,60.69,1,0,15.91,0
57.32,16,63.56,1,0,15.91,0
58.12,16,63.82,1,0,15.91,0
57.15,16,63.0,1,0,15.91,0
59.04,16,63.63,1,0,15.91,0
59.83,17,68.01,1,0,15.91,0
62.99,17,63.43,1,0,15.91,0
63.08,17,63.16,1,0,15.91,0
59.97,17,63.87,1,0,15.91,0
62.4,18,60.9,1,0,15.91,0
64.57,18,61.23,1,0,15.91,0
64.57,18,61.23,1,0,15.91,0
64.4,18,68.84,1,0,15.91,0
64.05,19,61.66,1,0,15.91,0
66.31,19,67.6,1,0,15.91,0
67.12,19,65.97,1,0,15.91,0
68.06,19,64.65,1,0,15.91,0
70.09,20,48.24,1,1,15.91,0
70.09,20,48.89,1,1,15.91,0
69.24,20,51.62,1,1,15.91,0
70.83,20,52.48,1,1,15.91,0
72.67,21,50.23,1,1,15.91,0
72.71,21,47.95,1,1,15.91,0
73.55,21,48.5,1,1,15.91,0
73.96,21,45.86,1,1,15.91,0
71.7,22,46.92,1,1,15.91,0
72.34,22,53.67,1,1,15.91,0
72.37,22,48.75,1,1,15.91,0
75.3,22,46.52,1,1,15.91,0
75.3,23,44.01,1,1,15.91,0
72.09,23,50.63,1,1,15.91,0
73.01,23,51.28,1,1,15.91,0
75.66,23,53.75,1,1,15.91,0
76.19,0,44.68,1,1,15.91,0
75.2,0,52.16,1,1,15.91,0
75.07,0,52.55,1,1,15.91,0
71.63,0,51.77,1,1,15.91,0
75.14,1,45.65,1,1,15.91,0
74.9,1,45.96,1,1,15.91,0
74.47,1,49.6,1,1,15.91,0
72.89,1,53.53,1,1,15.91,0
72.2,2,46.59,1,1,15.91,0
70.33,2,47.03,1,1,15.91,0
72.71,2,45.66,1,1,15.91,0
73.89,2,51.28,1,1,15.91,0
71.01,3,45.92,1,1,15.91,0
70.87,3,48.9,1,1,15.91,0
70.65,3,45.98,1,1,15.91,0
70.65,3,45.98,1,1,15.91,0
67.76,4,49.58,1,1,15.91,0
68.83,4,49.02,1,1,15.91,0
64.22,4,48.75,1,1,15.91,0
62.8,4,49.53,1,1,15.91,0
63.64,5,53.72,1,1,15.91,0
63.21,5,48.83,1,1,15.91,0
63.29,5,52.37,1,1,15.91,0
64.13,5,51.69,1,1,15.91,0
60.28,6,44.36,1,1,15.91,0
58.71,6,44.45,1,1,15.91,0
58.58,6,48.22,1,1,15.91,0
60.48,6,49.71,1,1,15.91,0
60.48,7,63.67,1,0,15.91,0
59.91,7,69.7,1,0,15.91,0
58.29,7,62.85,1,0,15.91,0
56.86,7,67.58,1,0,15.91,0
58.75,8,60.56,1,0,15.91,0
54.76,8,65.46,1,0,15.91,0
56.94,8,65.59,1,0,15.91,0
52.83,8,69.64,1,0,15.91,0
51.1,9,66.83,1,0,15.91,0
50.85,9,65.82,1,0,15.91,0
54.58,9,66.49,1,0,15.91,0
54.58,9,66.49,1,0,15.91,0
51.61,10,66.76,1,0,15.91,0
53.3,10,64.74,1,0,15.91,0
48.13,10,63.26,1,0,15.91,0
53.9,10,62.09,1,0,15.91,0
52.42,11,64.26,1,0,15.91,0
49.09,11,64.46,1,0,15.91,0
46.73,11,65.38,1,0,15.91,0
51.79,11,61.34,1,0,15.91,0
51.29,12,66.77,1,0,15.91,0
51.29,12,63.32,1,0,15.91,0
51.3,12,62.05,1,0,15.91,0
47.17,12,63.87,1,0,15.91,0
53.2,13,66.43,1,0,15.91,0
48.48,13,68.02,1,0,15.91,0
48.1,13,69.48,1,0,15.91,0
52.88,13,63.94,1,0,15.91,0
52.87,14,62.28,1,0,15.91,0
52.37,14,61.68,1,0,15.91,0
50.48,14,65.83,1,0,15.91,0
54.41,14,66.65,1,0,15.91,0
52.47,15,65.05,1,0,15.91,0
54.35,15,60.38,1,0,15.91,0
52.95,15,65.02,1,0,15.91,0
55.18,15,67.98,1,0,15.91,0
56.1,16,63.86,1,0,15.91,0
56.1,16,68.63,1,0,15.91,0
59.07,16,64.17,1,0,15.91,0
60.83,16,65.58,1,0,15.91,0
57.84,17,62.91,1,0,15.91,0
57.93,17,61.93,1,0,15.91,0
62.74,17,64.72,1,0,15.91,0
61.71,17,69.4,1,0,15.91,0
60.92,18,61.79,1,0,15.91,0
64.38,18,69.84,1,0,15.91,0
64.38,18,69.84,1,0,15.91,0
63.79,18,67.74,1,0,15.91,0
66.28,19,64.28,1,0,15.91,0
63.19,19,67.62,1,0,15.91,0
67.6,19,64.77,1,0,15.91,0
68.83,19,63.36,1,0,15.91,0
69.79,20,49.09,1,1,15.91,0
72.33,20,45.43,1,1,15.91,0
69.59,20,48.05,1,1,15.91,0
72.39,20,44.83,1,1,15.91,0
71.54,21,46.59,1,1,15.91,0
72.07,21,53.67,1,1,15.91,0
72.07,21,53.67,1,1,15.91,0
74.22,21,44.91,1,1,15.91,0
72.16,22,44.14,1,1,15.91,0
74.81,22,51.33,1,1,15.91,0
74.85,22,49.33,1,1,15.91,0
77.68,22,52.53,1,1,15.91,0
72.92,23,49.44,1,1,15.91,0
77.16,23,50.11,1,1,15.91,0
72.45,23,47.85,1,1,15.91,0
76.57,23,48.84,1,1,15.91,0
73.99,0,52.1,1,1,15.91,0
75.8,0,46.61,1,1,15.91,0
75.8,0,46.61,1,1,15.91,0
76.37,0,45.39,1,1,15.91,0
73.92,1,51.18,1,1,15.91,0
73.92,1,47.94,1,1,15.91,0
77.12,1,53.58,1,1,15.91,0
76.11,1,53.67,1,1,15.91,0
73.96,2,50.88,1,1,15.91,0
69.95,2,44.49,1,1,15.91,0
71.9,2,48.91,1,1,15.91,0
71.82,2,53.75,1,1,15.91,0
71.85,3,53.83,1,1,15.91,0
71.27,3,50.07,1,1,15.91,0
67.38,3,49.96,1,1,15.91,0
71.94,3,44.3,1,1,15.91,0
67.4,4,45.34,1,1,15.91,0
67.7,4,47.48,1,1,15.91,0
65.23,4,46.9,1,1,15.91,0
66.83,4,51.04,1,1,15.91,0
65.51,5,53.76,1,1,15.91,0
62.71,5,44.68,1,1,15.91,0
64.75,5,51.78,1,1,15.91,0
61.54,5,50.87,1,1,15.91,0
64.67,6,44.1,1,1,15.91,0
64.67,6,44.1,1,1,15.91,0
58.83,6,48.46,1,1,15.91,0
61.83,6,46.25,1,1,15.91,0
60.89,7,61.56,1,0,15.91,0
57.03,7,64.74,1,0,15.91,0
57.03,7,64.74,1,0,15.91,0
54.52,7,62.33,1,0,15.91,0
55.05,8,65.04,1,0,15.91,0
55.92,8,61.33,1,0,15.91,0
54.71,8,61.06,1,0,15.91,0
54.54,8,61.14,1,0,15.91,0
52.92,9,66.46,1,0,15.91,0
50.51,9,66.39,1,0,15.91,0
51.55,9,65.45,1,0,15.91,0
52.84,9,61.63,1,0,15.91,0
54.39,10,65.28,1,0,15.91,0
54.39,10,68.68,1,0,15.91,0
48.27,10,61.12,1,0,15.91,0
49.35,10,62.6,1,0,15.91,0
49.51,11,68.35,1,0,15.91,0
52.33,11,62.75,1,0,15.91,0
52.85,11,62.64,1,0,15.91,0
46.22,11,66.97,1,0,15.91,0
51.2,12,69.76,1,0,15.91,0
49.63,12,66.47,1,0,15.91,0
51.89,12,69.12,1,0,15.91,0
50.68,12,68.26,1,0,15.91,0
50.68,13,64.27,1,0,15.91,0
49.95,13,63.12,1,0,15.91,0
54.38,13,63.6,1,0,15.91,0
52.42,13,66.62,1,0,15.91,0
51.24,14,61.25,1,0,15.91,0
53.74,14,68.7,1,0,15.91,0
