sensor_id,mac_address,tipo_sensor,colmena_id,colmena_nombre,apiario_nombre,ubicacion,temperatura,humedad,peso,sonido,lluvia,fecha_registro
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",53.54,77.17,17.33,50.88,False,2025-06-13 23:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.43,53.31,,69.75,False,2025-05-18 11:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",20.9,74.04,15.85,45.78,False,2025-05-25 21:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",21.11,72.58,16.79,49.66,False,2025-06-12 22:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",31.27,55.04,15.04,69.75,False,2025-05-15 15:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",25.97,63.89,15.51,48.11,False,2025-05-22 05:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",21.61,74.49,,50.42,True,2025-06-13 02:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",23.52,67.44,16.45,45.53,False,2025-06-08 03:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-27 02:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",32.4,52.03,16.12,68.4,False,2025-05-29 09:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",26.61,65.06,17.04,44.43,False,2025-06-09 05:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",20.56,75.3,16.04,48.56,False,2025-05-28 02:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",27.86,62.2,15.9,67.66,False,2025-06-02 18:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-06-03 03:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",31.9,52.41,16.01,63.5,False,2025-05-28 14:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",22.02,71.94,16.49,48.79,False,2025-06-03 03:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",28.01,62.51,16.54,46.42,False,2025-06-03 06:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",23.4,69.77,16.13,51.58,False,2025-05-29 04:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",,,15.31,,False,2025-05-19 06:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",20.56,74.68,,47.21,False,2025-06-02 01:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",20.42,72.45,15.21,47.39,False,2025-05-17 22:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",20.86,75.72,17.01,46.45,False,2025-06-09 21:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-20 14:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",23.15,71.07,16.12,53.48,False,2025-06-05 02:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",28.96,59.69,16.79,66.65,False,2025-06-07 16:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",20.1,76.45,16.98,48.84,False,2025-06-09 23:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",28.55,57.26,14.87,49.27,False,2025-05-19 06:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.76,55.46,,66.31,False,2025-06-03 16:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",25.79,65.73,15.29,48.97,True,2025-05-19 05:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",,,16.33,,False,2025-06-01 19:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-18 14:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",28.87,59.48,,46.11,False,2025-05-30 06:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",21.09,70.84,16.1,47.99,False,2025-05-29 02:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",55.42,59.04,,63.63,False,2025-05-27 16:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",24.36,,14.68,52.81,False,2025-05-17 03:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.53,54.55,16.83,67.79,False,2025-06-13 08:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.12,56.02,15.72,60.9,False,2025-05-30 07:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",20.6,73.95,,45.27,False,2025-06-06 21:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",27.78,60.92,,61.79,False,2025-05-28 18:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",31.78,51.93,17.32,69.68,False,2025-06-13 14:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",29.83,,,63.32,False,2025-06-09 16:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,63.45,False,2025-06-06 08:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",29.18,57.87,16.34,63.88,False,2025-06-01 07:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",56.93,71.85,16.46,48.38,False,2025-06-02 02:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",22.24,72.1,16.41,52.84,False,2025-06-08 21:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",22.92,69.72,,45.69,False,2025-06-07 20:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",20.86,74.11,,45.28,False,2025-05-25 21:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",26.77,62.7,15.38,60.88,False,2025-05-19 17:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,16.2,69.75,False,2025-06-06 11:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-22 15:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.87,64.61,,69.83,False,2025-06-04 18:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.86,49.42,,63.03,False,2025-06-04 10:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.47,62.22,14.45,44.5,False,2025-05-15 05:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",20.33,73.93,16.22,51.32,False,2025-05-30 00:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,no,2025-05-26 22:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",31.96,51.0,16.8,64.24,False,2025-06-06 09:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.54,51.5,,65.76,False,2025-06-07 13:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.23,53.03,,68.61,False,2025-05-27 09:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",29.9,58.43,,60.97,False,2025-06-02 16:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",24.28,67.09,15.36,44.46,False,2025-05-25 03:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",23.08,70.92,14.49,44.93,False,2025-05-15 20:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",24.55,69.12,16.5,44.15,False,2025-06-03 04:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.47,52.35,,60.77,False,2025-05-29 14:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",27.51,59.84,,52.08,False,2025-06-01 06:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",22.65,71.13,,53.32,False,2025-05-26 20:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",21.85,,,46.78,False,2025-05-22 21:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",24.07,69.12,16.73,49.9,False,2025-06-12 20:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",31.55,53.1,,69.08,False,2025-05-15 09:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.89,48.57,,66.34,False,2025-06-09 10:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.22,52.34,15.43,67.31,False,2025-05-26 15:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",22.48,71.88,15.57,50.71,False,2025-05-28 21:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",21.42,71.46,,51.82,False,2025-05-26 22:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",33.06,50.47,17.05,66.24,False,2025-06-09 10:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",25.44,65.74,16.74,44.18,False,2025-06-12 04:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",27.93,60.96,15.57,66.43,False,2025-05-29 18:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",33.15,50.02,15.03,68.73,False,2025-05-15 11:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",31.06,55.34,,60.51,False,2025-05-25 08:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",22.73,69.55,,53.05,False,2025-06-12 20:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.92,55.25,14.77,69.78,False,2025-05-19 16:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",24.32,67.04,16.99,45.75,False,2025-06-09 05:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",32.36,52.97,15.52,63.34,False,2025-05-21 14:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-20 07:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",34.44,46.89,,68.28,False,2025-06-01 12:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",31.34,55.85,,68.03,False,2025-05-23 15:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",29.31,59.82,16.64,69.14,False,2025-06-11 07:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",34.24,51.82,14.55,64.18,False,2025-05-16 14:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",23.88,68.32,17.15,61.71,False,2025-06-11 19:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.64,50.0,14.64,64.7,False,2025-05-16 14:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.84,47.95,16.12,61.02,False,2025-06-05 14:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.22,106.4,15.92,48.64,False,2025-06-02 05:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",20.44,74.58,,46.15,False,2025-06-03 02:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.11,59.27,16.38,67.11,False,2025-06-08 16:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",33.5,51.42,16.3,66.79,False,2025-05-31 11:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",22.67,71.73,15.4,47.28,False,2025-05-26 02:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",33.23,50.89,17.36,66.65,False,2025-06-13 12:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.17,51.61,14.96,66.89,False,2025-05-20 08:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",25.34,63.77,14.75,53.81,False,2025-05-18 04:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.32,63.59,15.03,45.63,True,2025-05-22 04:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",28.42,57.87,17.34,60.08,True,2025-06-13 07:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-17 11:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,16.24,,False,2025-06-05 09:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",34.46,49.2,16.27,69.33,False,2025-06-06 09:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",33.44,49.68,15.29,65.76,False,2025-05-19 12:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",23.93,68.4,16.14,49.84,False,2025-06-04 04:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.39,52.87,15.35,67.44,False,2025-05-26 08:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",25.06,66.42,16.81,45.02,False,2025-06-13 04:30:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",32.92,50.51,,68.6,False,2025-06-11 14:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,16.81,,False,2025-06-13 16:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",25.23,65.1,,49.89,False,2025-06-03 05:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.96,62.78,,51.71,False,2025-05-15 05:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",25.83,,,68.51,False,2025-05-29 18:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",34.1,48.44,,65.28,False,2025-06-08 12:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",,,16.77,,False,2025-06-06 21:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.59,62.29,16.7,44.93,True,2025-06-11 04:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.54,,,60.1,False,2025-05-24 15:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",24.14,66.45,15.43,52.05,False,2025-05-27 03:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",32.79,50.68,16.04,65.09,False,2025-05-28 10:45:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",19.82,74.66,16.96,47.23,False,2025-06-08 01:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.37,50.48,,68.76,False,2025-06-08 10:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-23 22:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",21.7,72.09,14.86,46.35,False,2025-05-19 01:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-15 23:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.32,55.57,15.58,67.25,False,2025-05-29 16:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.48,57.9,15.16,66.22,False,2025-05-23 16:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",35.17,49.16,15.46,68.57,False,2025-05-27 13:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",23.36,69.37,14.88,44.96,False,2025-05-19 20:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",23.29,69.28,16.54,46.75,False,2025-06-03 04:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",22.18,71.79,15.13,48.96,False,2025-05-16 03:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",27.61,61.38,,67.75,False,2025-05-31 18:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",21.73,73.85,15.78,48.83,False,2025-05-31 22:00:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",22.2,69.63,15.62,52.64,False,2025-05-23 03:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",25.57,64.23,14.46,44.33,no,2025-05-15 04:15:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-15 08:15:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",21.27,70.59,15.52,50.01,False,2025-05-22 21:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",30.87,,,69.06,False,2025-06-04 08:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",26.65,62.69,15.01,45.82,False,2025-05-15 06:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",28.66,58.33,16.81,47.68,False,2025-06-13 06:15:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",34.79,48.85,15.24,63.93,False,2025-05-24 12:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",35.72,45.49,16.43,68.44,False,2025-06-08 12:30:00
3.0,A2:04:2A:B9:C1:D9,Multisensor,3,Colmena Beta Lab,Apiario Laboratorio,"20.6597 N, 103.3496 W",25.12,67.94,16.15,64.41,True,2025-05-30 18:45:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,14.45,,False,2025-05-15 20:00:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",33.75,50.91,16.8,65.54,False,2025-06-13 14:30:00
2.0,AA:BB:CC:11:22:44,Multisensor,2,Colmena Gamma Ppal,Apiario Principal,"19.4326 N, 99.1332 W",26.51,63.92,16.04,61.24,no,2025-06-03 18:45:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-17 05:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",20.13,75.92,,47.65,False,2025-05-26 00:00:00
1.0,AA:BB:CC:11:22:33,Temperatura/Humedad,1,Colmena Alfa Ppal,Apiario Principal,"19.4326 N, 99.1332 W",,,,,False,2025-05-15 22:00:00
